annotator_id,n_annotated_texts,annotator_severity,annotator_severity_quantile,extreme_annotator_severity_quantile,extreme_annotator
5674,13,0.27,0.6987668819729889,0.9,False
5678,11,-0.11,0.4339401056958309,0.9,False
5680,15,-0.72,0.0819142689371697,0.9,False
5682,16,0.2,0.6576629477392836,0.9,False
5684,14,0.47,0.8206106870229007,0.9,False
5685,19,-0.58,0.13388138578978273,0.9,False
5687,15,0.41,0.7821491485613623,0.9,False
5688,12,-0.21,0.3637698179682913,0.9,False
5689,17,0.51,0.8426306517909571,0.9,False
5697,11,0.96,0.991779213153259,0.9,True
5698,10,-0.39,0.23987081620669407,0.9,False
5700,15,0.03,0.5325895478567234,0.9,False
5701,17,0.74,0.9354081033470346,0.9,True
5707,20,-0.94,0.01790957134468585,0.9,False
5709,13,-0.19,0.37815619495008806,0.9,False
5710,16,0.11,0.5939518496770405,0.9,False
5712,19,0.29,0.715208455666471,0.9,False
5713,11,0.17,0.6362301820317088,0.9,False
5714,15,-0.48,0.18584850264239577,0.9,False
5715,10,-0.37,0.2507339988256019,0.9,False
5716,11,-0.07,0.46271285965942455,0.9,False
5717,16,0.2,0.6576629477392836,0.9,False
5718,11,-0.66,0.10569583088667057,0.9,False
5719,13,0.32,0.729301233118027,0.9,False
5726,13,-0.14,0.4151497357604228,0.9,False
5729,12,-0.05,0.4750440399295361,0.9,False
5734,16,-0.36,0.2571931884908984,0.9,False
5735,13,0.32,0.729301233118027,0.9,False
5736,14,-0.21,0.3637698179682913,0.9,False
5737,17,0.24,0.683206106870229,0.9,False
5742,11,0.42,0.7889019377568995,0.9,False
5743,10,0.1,0.5842630651790958,0.9,False
5753,10,-0.86,0.03992953611274222,0.9,False
5757,14,0.17,0.6362301820317088,0.9,False
5761,16,0.35,0.7451556077510276,0.9,False
5768,14,0.96,0.991779213153259,0.9,True
5770,12,-0.67,0.10275983558426306,0.9,False
5771,13,-0.69,0.09453904873752202,0.9,False
5774,15,-1.24,0.0002935995302407516,0.9,False
5776,19,-0.7,0.08954785672342924,0.9,False
5782,16,-0.13,0.42072812683499705,0.9,False
5783,16,0.45,0.8082795067527891,0.9,False
5791,15,0.3,0.7196124486200822,0.9,False
5792,13,1.0,0.9979448032883147,0.9,True
5796,12,-0.13,0.42072812683499705,0.9,False
5797,11,0.17,0.6362301820317088,0.9,False
5803,10,-0.19,0.37815619495008806,0.9,False
5806,11,0.47,0.8206106870229007,0.9,False
5809,13,0.16,0.6271285965942455,0.9,False
5818,10,0.99,0.9950088079859072,0.9,True
5825,11,-0.47,0.1911332941867293,0.9,False
5826,13,-0.39,0.23987081620669407,0.9,False
5828,10,0.2,0.6576629477392836,0.9,False
5830,13,-0.58,0.13388138578978273,0.9,False
5833,12,0.41,0.7821491485613623,0.9,False
5834,11,-0.59,0.13006459189665295,0.9,False
5839,11,0.16,0.6271285965942455,0.9,False
5840,15,0.42,0.7889019377568995,0.9,False
5848,13,-0.21,0.3637698179682913,0.9,False
5850,17,0.78,0.9486200822078684,0.9,True
5855,11,0.61,0.8910745742806812,0.9,False
5858,16,0.15,0.6200822078684675,0.9,False
5860,13,0.28,0.7075748678802114,0.9,False
5862,17,0.39,0.7704051673517323,0.9,False
5869,15,0.06,0.5528479154433353,0.9,False
5873,14,0.5,0.8376394597768644,0.9,False
5876,17,-0.07,0.46271285965942455,0.9,False
5878,12,-0.61,0.12243100411039343,0.9,False
5879,14,-0.22,0.3537874339401057,0.9,False
5882,10,-0.15,0.40751614797416325,0.9,False
5891,14,-0.64,0.11274221961244862,0.9,False
5892,14,-0.76,0.06694069289489137,0.9,False
5896,12,0.73,0.9304169113329419,0.9,True
5897,16,0.44,0.7994715208455666,0.9,False
5900,11,-0.26,0.32560187903699356,0.9,False
5901,11,-0.67,0.10275983558426306,0.9,False
5908,12,0.44,0.7994715208455666,0.9,False
5911,11,0.36,0.7524955960070464,0.9,False
5916,13,-0.21,0.3637698179682913,0.9,False
5919,11,0.15,0.6200822078684675,0.9,False
5920,11,-0.71,0.08602466236054022,0.9,False
5922,19,0.22,0.6717557251908397,0.9,False
5923,13,-0.41,0.22812683499706402,0.9,False
5924,10,0.41,0.7821491485613623,0.9,False
5925,11,-0.48,0.18584850264239577,0.9,False
5927,16,0.21,0.6644157369348209,0.9,False
5929,12,0.77,0.9459776864357017,0.9,True
5933,14,-0.46,0.19817968291250734,0.9,False
5935,12,-0.71,0.08602466236054022,0.9,False
5937,11,0.88,0.9747504403992954,0.9,True
5940,11,-0.78,0.06077510275983558,0.9,False
5948,13,0.2,0.6576629477392836,0.9,False
5949,12,0.51,0.8426306517909571,0.9,False
5951,15,0.1,0.5842630651790958,0.9,False
5953,14,-0.23,0.34674104521432764,0.9,False
5954,21,-0.54,0.1541397533763946,0.9,False
5955,16,-0.25,0.3317674691720493,0.9,False
5961,16,0.67,0.91015854374633,0.9,True
5965,11,-0.27,0.31679389312977096,0.9,False
5968,14,0.37,0.758954785672343,0.9,False
5971,14,-0.59,0.13006459189665295,0.9,False
5974,10,-0.03,0.48943041691133293,0.9,False
5976,13,0.21,0.6644157369348209,0.9,False
5977,12,-0.11,0.4339401056958309,0.9,False
5978,13,-0.68,0.0983558426306518,0.9,False
5990,11,0.32,0.729301233118027,0.9,False
6002,13,-0.07,0.46271285965942455,0.9,False
6006,10,-0.79,0.05813270698766882,0.9,False
6014,19,0.01,0.5167351732237229,0.9,False
6018,12,0.39,0.7704051673517323,0.9,False
6021,11,0.35,0.7451556077510276,0.9,False
6031,11,-0.22,0.3537874339401057,0.9,False
6033,16,-0.15,0.40751614797416325,0.9,False
6037,15,-0.31,0.28978273634762186,0.9,False
6040,12,-0.24,0.3376394597768644,0.9,False
6047,14,-0.88,0.03141514973576042,0.9,False
6054,14,-0.22,0.3537874339401057,0.9,False
6062,16,0.23,0.6770405167351732,0.9,False
6064,14,-0.06,0.46917204932472106,0.9,False
6065,17,0.29,0.715208455666471,0.9,False
6077,10,0.73,0.9304169113329419,0.9,True
6079,15,-0.89,0.028479154433352905,0.9,False
6080,10,-0.16,0.3992953611274222,0.9,False
6082,13,0.16,0.6271285965942455,0.9,False
6085,12,0.72,0.9260129183793306,0.9,True
6094,16,-0.39,0.23987081620669407,0.9,False
6095,12,0.56,0.867586611861421,0.9,False
6096,12,-0.37,0.2507339988256019,0.9,False
6098,13,0.09,0.5754550792718731,0.9,False
6105,10,-1.09,0.001467997651203758,0.9,False
6107,12,0.99,0.9950088079859072,0.9,True
6111,11,-0.38,0.2457428068115091,0.9,False
6114,10,-0.48,0.18584850264239577,0.9,False
6115,15,0.39,0.7704051673517323,0.9,False
6117,18,0.59,0.8831473869641808,0.9,False
6118,10,0.49,0.830886670581327,0.9,False
6121,11,0.43,0.7938931297709924,0.9,False
6124,10,-0.1,0.4386376981796829,0.9,False
6129,15,-0.01,0.5026423957721667,0.9,False
6131,16,-0.87,0.035525543159130944,0.9,False
6136,16,0.59,0.8831473869641808,0.9,False
6143,10,0.1,0.5842630651790958,0.9,False
6145,14,0.96,0.991779213153259,0.9,True
6148,18,0.0,0.508220786846741,0.9,False
6149,16,-0.58,0.13388138578978273,0.9,False
6152,13,0.36,0.7524955960070464,0.9,False
6154,10,-0.1,0.4386376981796829,0.9,False
6155,18,-0.54,0.1541397533763946,0.9,False
6158,14,0.42,0.7889019377568995,0.9,False
6160,15,-0.88,0.03141514973576042,0.9,False
6170,12,-0.87,0.035525543159130944,0.9,False
6171,13,-0.43,0.21315325895478568,0.9,False
6172,10,0.28,0.7075748678802114,0.9,False
6177,15,-0.57,0.14004697592483853,0.9,False
6178,10,-0.74,0.07545507927187317,0.9,False
6180,14,0.74,0.9354081033470346,0.9,True
6181,19,-0.29,0.30035231943628893,0.9,False
6182,11,0.05,0.5455079271873166,0.9,False
6188,15,0.9,0.9797416324133882,0.9,True
6193,15,0.67,0.91015854374633,0.9,True
6194,11,0.58,0.8778625954198473,0.9,False
6196,16,0.05,0.5455079271873166,0.9,False
6200,16,-0.4,0.23399882560187904,0.9,False
6203,14,0.36,0.7524955960070464,0.9,False
6204,16,-0.38,0.2457428068115091,0.9,False
6206,16,-0.44,0.20522607163828538,0.9,False
6207,17,0.16,0.6271285965942455,0.9,False
6208,13,-0.93,0.019377568995889608,0.9,False
6209,13,-0.86,0.03992953611274222,0.9,False
6214,10,1.0,0.9979448032883147,0.9,True
6216,17,-0.47,0.1911332941867293,0.9,False
6218,10,-0.9,0.025836758661186142,0.9,False
6219,16,-0.12,0.4266001174398121,0.9,False
6221,13,0.57,0.87110980622431,0.9,False
6232,11,-0.12,0.4266001174398121,0.9,False
6233,11,0.61,0.8910745742806812,0.9,False
6235,16,-0.67,0.10275983558426306,0.9,False
6236,10,0.36,0.7524955960070464,0.9,False
6240,14,-0.41,0.22812683499706402,0.9,False
6245,15,-0.74,0.07545507927187317,0.9,False
6246,16,0.37,0.758954785672343,0.9,False
6248,11,-0.2,0.3719906048150323,0.9,False
6249,14,-0.64,0.11274221961244862,0.9,False
6251,12,-0.95,0.015854374633000587,0.9,False
6253,13,0.6,0.8875513799177921,0.9,False
6264,10,0.46,0.8162066940692895,0.9,False
6267,11,0.52,0.8496770405167352,0.9,False
6268,14,0.01,0.5167351732237229,0.9,False
6270,15,-0.1,0.4386376981796829,0.9,False
6272,16,0.53,0.8543746330005872,0.9,False
6273,19,-0.06,0.46917204932472106,0.9,False
6276,10,0.18,0.6447445684086905,0.9,False
6277,12,0.48,0.8244274809160306,0.9,False
6282,14,0.02,0.5237815619495009,0.9,False
6283,12,-0.22,0.3537874339401057,0.9,False
6285,17,-0.64,0.11274221961244862,0.9,False
6291,10,-0.4,0.23399882560187904,0.9,False
6293,11,0.32,0.729301233118027,0.9,False
6296,11,0.2,0.6576629477392836,0.9,False
6307,17,0.42,0.7889019377568995,0.9,False
6315,12,0.79,0.9506752789195537,0.9,True
6316,14,-0.37,0.2507339988256019,0.9,False
6318,17,0.18,0.6447445684086905,0.9,False
6319,13,0.34,0.7392836171462126,0.9,False
6321,11,-0.26,0.32560187903699356,0.9,False
6329,11,0.33,0.7334116265413976,0.9,False
6336,17,0.77,0.9459776864357017,0.9,True
6338,14,-0.17,0.39166177334116264,0.9,False
6341,11,-0.66,0.10569583088667057,0.9,False
6343,13,-0.41,0.22812683499706402,0.9,False
6344,21,-0.61,0.12243100411039343,0.9,False
6350,10,0.47,0.8206106870229007,0.9,False
6351,16,-0.46,0.19817968291250734,0.9,False
6354,15,-0.73,0.07897827363476219,0.9,False
6359,19,-0.27,0.31679389312977096,0.9,False
6361,17,0.06,0.5528479154433353,0.9,False
6363,12,0.49,0.830886670581327,0.9,False
6369,13,-0.31,0.28978273634762186,0.9,False
6370,10,-0.23,0.34674104521432764,0.9,False
6374,17,-0.27,0.31679389312977096,0.9,False
6375,10,0.07,0.5616559013505579,0.9,False
6376,17,-0.02,0.4967704051673517,0.9,False
6378,15,-0.34,0.26834997064004695,0.9,False
6379,11,-0.13,0.42072812683499705,0.9,False
6383,19,0.88,0.9747504403992954,0.9,True
6385,10,-0.73,0.07897827363476219,0.9,False
6386,10,0.82,0.9588960657662948,0.9,True
6390,10,0.01,0.5167351732237229,0.9,False
6391,19,-0.34,0.26834997064004695,0.9,False
6396,12,-0.14,0.4151497357604228,0.9,False
6398,16,0.47,0.8206106870229007,0.9,False
6403,14,-0.9,0.025836758661186142,0.9,False
6404,14,-0.2,0.3719906048150323,0.9,False
6408,12,-0.91,0.023487962419260128,0.9,False
6409,11,0.17,0.6362301820317088,0.9,False
6410,11,0.41,0.7821491485613623,0.9,False
6415,18,-0.77,0.06371109806224311,0.9,False
6419,11,0.47,0.8206106870229007,0.9,False
6420,14,-0.54,0.1541397533763946,0.9,False
6421,13,0.52,0.8496770405167352,0.9,False
6423,14,-0.37,0.2507339988256019,0.9,False
6424,13,-0.3,0.2950675278919554,0.9,False
6427,14,-0.4,0.23399882560187904,0.9,False
6432,11,-0.06,0.46917204932472106,0.9,False
6434,13,0.53,0.8543746330005872,0.9,False
6438,11,-0.69,0.09453904873752202,0.9,False
6439,18,0.11,0.5939518496770405,0.9,False
6444,11,0.8,0.9544920728126834,0.9,True
6447,12,-0.41,0.22812683499706402,0.9,False
6450,10,-0.3,0.2950675278919554,0.9,False
6451,18,0.67,0.91015854374633,0.9,True
6453,11,-0.19,0.37815619495008806,0.9,False
6456,10,0.51,0.8426306517909571,0.9,False
6459,17,-0.37,0.2507339988256019,0.9,False
6460,12,0.65,0.9025249559600704,0.9,True
6467,14,-0.24,0.3376394597768644,0.9,False
6468,20,0.31,0.7225484439224897,0.9,False
6472,17,0.26,0.6943628890193776,0.9,False
6474,12,-0.75,0.07134468584850265,0.9,False
6482,17,-0.49,0.18056371109806224,0.9,False
6483,16,0.26,0.6943628890193776,0.9,False
6487,16,-0.88,0.03141514973576042,0.9,False
6489,16,0.1,0.5842630651790958,0.9,False
6492,13,0.9,0.9797416324133882,0.9,True
6495,11,0.21,0.6644157369348209,0.9,False
6497,13,-0.21,0.3637698179682913,0.9,False
6500,10,0.11,0.5939518496770405,0.9,False
6501,10,0.57,0.87110980622431,0.9,False
6503,17,-0.42,0.22019964768056371,0.9,False
6528,13,-0.37,0.2507339988256019,0.9,False
6530,15,-0.78,0.06077510275983558,0.9,False
6531,18,-0.6,0.12566059894304168,0.9,False
6532,17,-0.47,0.1911332941867293,0.9,False
6534,13,0.42,0.7889019377568995,0.9,False
6536,11,0.32,0.729301233118027,0.9,False
6539,11,-0.95,0.015854374633000587,0.9,False
6541,13,0.97,0.9932472108044628,0.9,True
6543,10,-0.26,0.32560187903699356,0.9,False
6551,15,0.43,0.7938931297709924,0.9,False
6556,16,-0.69,0.09453904873752202,0.9,False
6557,10,0.08,0.5684086905460951,0.9,False
6558,10,0.39,0.7704051673517323,0.9,False
6559,13,-0.75,0.07134468584850265,0.9,False
6563,12,-0.77,0.06371109806224311,0.9,False
6564,13,-0.61,0.12243100411039343,0.9,False
6576,10,-0.15,0.40751614797416325,0.9,False
6578,10,-0.79,0.05813270698766882,0.9,False
6581,12,0.59,0.8831473869641808,0.9,False
6584,12,0.3,0.7196124486200822,0.9,False
6592,12,0.36,0.7524955960070464,0.9,False
6601,14,-0.12,0.4266001174398121,0.9,False
6608,10,0.17,0.6362301820317088,0.9,False
6612,11,-0.47,0.1911332941867293,0.9,False
6613,16,0.12,0.6012918379330593,0.9,False
6614,15,0.54,0.8599530240751615,0.9,False
6615,18,-0.04,0.4812096300645919,0.9,False
6616,17,0.06,0.5528479154433353,0.9,False
6617,16,0.28,0.7075748678802114,0.9,False
6619,12,0.09,0.5754550792718731,0.9,False
6620,12,-0.57,0.14004697592483853,0.9,False
6628,10,-0.36,0.2571931884908984,0.9,False
6632,13,0.07,0.5616559013505579,0.9,False
6634,10,-0.71,0.08602466236054022,0.9,False
6637,10,0.04,0.5381679389312977,0.9,False
6639,11,-0.21,0.3637698179682913,0.9,False
6640,11,0.05,0.5455079271873166,0.9,False
6644,11,-0.84,0.04374633000587199,0.9,False
6645,12,0.69,0.9174985320023488,0.9,True
6650,11,0.85,0.9677040516735174,0.9,True
6651,13,-0.36,0.2571931884908984,0.9,False
6653,10,-0.33,0.27510275983558424,0.9,False
6654,12,-0.31,0.28978273634762186,0.9,False
6655,11,-1.01,0.0064591896652965355,0.9,False
6657,10,-0.61,0.12243100411039343,0.9,False
6658,15,-0.46,0.19817968291250734,0.9,False
6663,14,0.05,0.5455079271873166,0.9,False
6664,14,-0.86,0.03992953611274222,0.9,False
6667,17,0.11,0.5939518496770405,0.9,False
6672,17,-0.22,0.3537874339401057,0.9,False
6679,10,0.3,0.7196124486200822,0.9,False
6682,10,0.9,0.9797416324133882,0.9,True
6683,14,0.14,0.6142102172636523,0.9,False
6686,15,-0.55,0.15091015854374634,0.9,False
6687,13,-0.34,0.26834997064004695,0.9,False
6692,13,0.69,0.9174985320023488,0.9,True
6693,11,0.11,0.5939518496770405,0.9,False
6701,15,0.2,0.6576629477392836,0.9,False
6702,13,0.19,0.6517909571344686,0.9,False
6703,11,0.59,0.8831473869641808,0.9,False
6707,10,0.53,0.8543746330005872,0.9,False
6708,20,0.27,0.6987668819729889,0.9,False
6709,10,0.06,0.5528479154433353,0.9,False
6717,10,-0.17,0.39166177334116264,0.9,False
6719,13,-0.25,0.3317674691720493,0.9,False
6720,11,0.5,0.8376394597768644,0.9,False
6722,11,-0.28,0.31004110393423373,0.9,False
6729,16,0.12,0.6012918379330593,0.9,False
6731,11,-0.12,0.4266001174398121,0.9,False
6735,14,-0.09,0.4459776864357017,0.9,False
6745,13,0.32,0.729301233118027,0.9,False
6747,16,-0.58,0.13388138578978273,0.9,False
6748,14,0.93,0.9844392248972401,0.9,True
6750,14,-0.72,0.0819142689371697,0.9,False
6752,16,-0.93,0.019377568995889608,0.9,False
6754,10,-0.56,0.14533176746917206,0.9,False
6757,13,-0.15,0.40751614797416325,0.9,False
6762,13,0.38,0.7645331767469172,0.9,False
6763,20,0.14,0.6142102172636523,0.9,False
6764,11,-0.26,0.32560187903699356,0.9,False
6768,16,-0.68,0.0983558426306518,0.9,False
6770,12,0.39,0.7704051673517323,0.9,False
6772,12,-0.74,0.07545507927187317,0.9,False
6774,16,0.43,0.7938931297709924,0.9,False
6777,18,0.3,0.7196124486200822,0.9,False
6781,11,-0.31,0.28978273634762186,0.9,False
6784,16,0.62,0.8954785672342924,0.9,False
6785,17,-0.36,0.2571931884908984,0.9,False
6786,19,-0.28,0.31004110393423373,0.9,False
6791,19,0.53,0.8543746330005872,0.9,False
6793,10,0.84,0.9650616559013505,0.9,True
6794,10,0.03,0.5325895478567234,0.9,False
6796,12,-0.29,0.30035231943628893,0.9,False
6798,12,-0.13,0.42072812683499705,0.9,False
6800,11,0.87,0.9729888432178508,0.9,True
6804,12,0.71,0.9236641221374046,0.9,True
6808,13,0.45,0.8082795067527891,0.9,False
6810,10,-0.29,0.30035231943628893,0.9,False
6815,20,-0.45,0.2014092777451556,0.9,False
6819,12,-0.28,0.31004110393423373,0.9,False
6820,10,0.05,0.5455079271873166,0.9,False
6821,10,0.06,0.5528479154433353,0.9,False
6824,12,0.17,0.6362301820317088,0.9,False
6826,12,-0.18,0.38490898414562535,0.9,False
6827,14,-0.18,0.38490898414562535,0.9,False
6828,11,0.7,0.9210217263652378,0.9,True
6829,12,-0.69,0.09453904873752202,0.9,False
6841,10,0.75,0.940986494421609,0.9,True
6843,14,0.53,0.8543746330005872,0.9,False
6844,19,0.11,0.5939518496770405,0.9,False
6847,11,0.11,0.5939518496770405,0.9,False
6853,11,0.88,0.9747504403992954,0.9,True
6857,13,0.6,0.8875513799177921,0.9,False
6859,10,0.94,0.9867880211391662,0.9,True
6864,14,-0.29,0.30035231943628893,0.9,False
6869,16,0.22,0.6717557251908397,0.9,False
6870,14,-0.15,0.40751614797416325,0.9,False
6873,17,0.46,0.8162066940692895,0.9,False
6879,10,0.66,0.9048737522019965,0.9,True
6881,11,0.04,0.5381679389312977,0.9,False
6882,18,0.66,0.9048737522019965,0.9,True
6885,15,-0.61,0.12243100411039343,0.9,False
6887,11,0.97,0.9932472108044628,0.9,True
6889,13,0.22,0.6717557251908397,0.9,False
6893,13,-0.27,0.31679389312977096,0.9,False
6903,11,-0.27,0.31679389312977096,0.9,False
6905,11,-0.36,0.2571931884908984,0.9,False
6908,10,-0.55,0.15091015854374634,0.9,False
6911,10,-0.42,0.22019964768056371,0.9,False
6912,14,0.37,0.758954785672343,0.9,False
6913,12,0.91,0.9809160305343512,0.9,True
6916,11,-0.62,0.11802701115678214,0.9,False
6918,10,0.02,0.5237815619495009,0.9,False
6919,10,0.73,0.9304169113329419,0.9,True
6920,12,-0.15,0.40751614797416325,0.9,False
6923,10,0.81,0.9577216676453317,0.9,True
6926,15,-0.53,0.1608925425719319,0.9,False
6928,10,-0.84,0.04374633000587199,0.9,False
6933,14,0.52,0.8496770405167352,0.9,False
6935,15,0.13,0.6077510275983559,0.9,False
6939,10,-0.53,0.1608925425719319,0.9,False
6946,11,-0.03,0.48943041691133293,0.9,False
6947,11,0.25,0.6881972988843218,0.9,False
6948,16,0.75,0.940986494421609,0.9,True
6952,10,0.54,0.8599530240751615,0.9,False
6953,11,1.04,0.9997064004697592,0.9,True
6954,14,-0.3,0.2950675278919554,0.9,False
6961,11,0.02,0.5237815619495009,0.9,False
6964,15,-0.97,0.01086318261890781,0.9,False
6968,15,0.23,0.6770405167351732,0.9,False
6970,18,0.0,0.508220786846741,0.9,False
6974,10,0.17,0.6362301820317088,0.9,False
6976,13,0.12,0.6012918379330593,0.9,False
6978,11,0.81,0.9577216676453317,0.9,True
6979,11,0.68,0.9139753376394598,0.9,True
6982,10,0.2,0.6576629477392836,0.9,False
6990,20,0.86,0.9709336465061655,0.9,True
6992,12,-0.08,0.455079271873165,0.9,False
6997,10,-0.93,0.019377568995889608,0.9,False
6998,18,-0.16,0.3992953611274222,0.9,False
7001,13,-0.37,0.2507339988256019,0.9,False
7011,15,-0.46,0.19817968291250734,0.9,False
7015,11,-0.4,0.23399882560187904,0.9,False
7017,18,-0.34,0.26834997064004695,0.9,False
7018,11,-0.6,0.12566059894304168,0.9,False
7021,11,0.24,0.683206106870229,0.9,False
7024,11,-0.85,0.041397533763945976,0.9,False
7036,10,0.45,0.8082795067527891,0.9,False
7037,14,-0.76,0.06694069289489137,0.9,False
7038,14,-0.38,0.2457428068115091,0.9,False
7040,11,-0.65,0.10833822665883734,0.9,False
7041,13,-0.02,0.4967704051673517,0.9,False
7048,10,0.3,0.7196124486200822,0.9,False
7049,10,0.42,0.7889019377568995,0.9,False
7054,15,0.62,0.8954785672342924,0.9,False
7056,11,-0.28,0.31004110393423373,0.9,False
7059,12,-0.4,0.23399882560187904,0.9,False
7062,10,0.08,0.5684086905460951,0.9,False
7070,17,0.23,0.6770405167351732,0.9,False
7071,15,0.77,0.9459776864357017,0.9,True
7076,14,0.22,0.6717557251908397,0.9,False
7077,13,0.45,0.8082795067527891,0.9,False
7081,10,-0.27,0.31679389312977096,0.9,False
7087,13,0.15,0.6200822078684675,0.9,False
7094,11,-0.67,0.10275983558426306,0.9,False
7098,12,0.57,0.87110980622431,0.9,False
7101,17,-0.17,0.39166177334116264,0.9,False
7105,16,-0.21,0.3637698179682913,0.9,False
7111,18,-0.37,0.2507339988256019,0.9,False
7112,15,-0.94,0.01790957134468585,0.9,False
7119,17,0.06,0.5528479154433353,0.9,False
7121,15,0.01,0.5167351732237229,0.9,False
7123,12,-0.84,0.04374633000587199,0.9,False
7125,11,-0.64,0.11274221961244862,0.9,False
7126,10,0.73,0.9304169113329419,0.9,True
7127,14,-0.44,0.20522607163828538,0.9,False
7128,16,0.24,0.683206106870229,0.9,False
7131,16,0.28,0.7075748678802114,0.9,False
7136,16,-0.06,0.46917204932472106,0.9,False
7137,16,0.36,0.7524955960070464,0.9,False
7138,16,0.7,0.9210217263652378,0.9,True
7144,18,-0.33,0.27510275983558424,0.9,False
7147,11,0.85,0.9677040516735174,0.9,True
7149,13,0.22,0.6717557251908397,0.9,False
7151,12,0.27,0.6987668819729889,0.9,False
7156,11,0.19,0.6517909571344686,0.9,False
7161,12,-0.69,0.09453904873752202,0.9,False
7165,17,0.2,0.6576629477392836,0.9,False
7173,14,0.16,0.6271285965942455,0.9,False
7178,17,0.09,0.5754550792718731,0.9,False
7179,10,-0.08,0.455079271873165,0.9,False
7182,11,0.26,0.6943628890193776,0.9,False
7185,11,0.97,0.9932472108044628,0.9,True
7191,14,0.14,0.6142102172636523,0.9,False
7192,11,-0.66,0.10569583088667057,0.9,False
7193,12,-0.83,0.04726952436876101,0.9,False
7195,14,0.05,0.5455079271873166,0.9,False
7199,11,-0.38,0.2457428068115091,0.9,False
7201,15,-0.2,0.3719906048150323,0.9,False
7209,10,0.14,0.6142102172636523,0.9,False
7216,10,0.86,0.9709336465061655,0.9,True
7217,13,0.52,0.8496770405167352,0.9,False
7220,13,0.29,0.715208455666471,0.9,False
7222,17,0.56,0.867586611861421,0.9,False
7224,14,0.13,0.6077510275983559,0.9,False
7227,14,0.21,0.6644157369348209,0.9,False
7232,11,0.73,0.9304169113329419,0.9,True
7236,11,-0.46,0.19817968291250734,0.9,False
7237,19,-0.57,0.14004697592483853,0.9,False
7239,14,0.08,0.5684086905460951,0.9,False
7240,10,-0.31,0.28978273634762186,0.9,False
7254,14,-0.74,0.07545507927187317,0.9,False
7256,13,0.51,0.8426306517909571,0.9,False
7257,12,0.19,0.6517909571344686,0.9,False
7259,14,0.52,0.8496770405167352,0.9,False
7263,18,0.5,0.8376394597768644,0.9,False
7266,15,0.15,0.6200822078684675,0.9,False
7268,11,-0.52,0.16588373458602465,0.9,False
7276,13,0.28,0.7075748678802114,0.9,False
7277,16,0.55,0.864063417498532,0.9,False
7279,18,0.46,0.8162066940692895,0.9,False
7281,10,-0.27,0.31679389312977096,0.9,False
7283,13,-0.42,0.22019964768056371,0.9,False
7285,18,0.18,0.6447445684086905,0.9,False
7292,14,-0.49,0.18056371109806224,0.9,False
7294,20,0.89,0.9768056371109807,0.9,True
7295,10,0.53,0.8543746330005872,0.9,False
7302,10,-0.32,0.2821491485613623,0.9,False
7304,12,-0.94,0.01790957134468585,0.9,False
7305,13,0.37,0.758954785672343,0.9,False
7311,10,0.22,0.6717557251908397,0.9,False
7317,10,-0.68,0.0983558426306518,0.9,False
7332,11,-0.77,0.06371109806224311,0.9,False
7333,12,-0.67,0.10275983558426306,0.9,False
7334,11,0.4,0.776570757486788,0.9,False
7340,17,0.75,0.940986494421609,0.9,True
7341,11,-0.08,0.455079271873165,0.9,False
7343,16,-0.42,0.22019964768056371,0.9,False
7345,13,-0.27,0.31679389312977096,0.9,False
7349,10,-0.21,0.3637698179682913,0.9,False
7350,18,0.67,0.91015854374633,0.9,True
7351,12,0.03,0.5325895478567234,0.9,False
7355,14,-0.89,0.028479154433352905,0.9,False
7356,14,0.3,0.7196124486200822,0.9,False
7359,16,0.22,0.6717557251908397,0.9,False
7362,20,-0.79,0.05813270698766882,0.9,False
7365,14,0.86,0.9709336465061655,0.9,True
7370,12,-0.09,0.4459776864357017,0.9,False
7378,16,-0.2,0.3719906048150323,0.9,False
7380,13,-0.01,0.5026423957721667,0.9,False
7383,14,0.34,0.7392836171462126,0.9,False
7386,12,-0.41,0.22812683499706402,0.9,False
7387,11,-0.19,0.37815619495008806,0.9,False
7397,15,-0.42,0.22019964768056371,0.9,False
7404,14,-0.47,0.1911332941867293,0.9,False
7407,19,-0.18,0.38490898414562535,0.9,False
7408,15,0.4,0.776570757486788,0.9,False
7413,17,-0.12,0.4266001174398121,0.9,False
7414,11,0.45,0.8082795067527891,0.9,False
7418,11,0.54,0.8599530240751615,0.9,False
7426,12,0.05,0.5455079271873166,0.9,False
7429,16,-0.2,0.3719906048150323,0.9,False
7430,17,0.36,0.7524955960070464,0.9,False
7434,14,0.08,0.5684086905460951,0.9,False
7437,17,-0.55,0.15091015854374634,0.9,False
7439,12,0.03,0.5325895478567234,0.9,False
7441,16,-0.39,0.23987081620669407,0.9,False
7444,13,0.79,0.9506752789195537,0.9,True
7456,12,-0.59,0.13006459189665295,0.9,False
7457,17,0.32,0.729301233118027,0.9,False
7458,10,0.03,0.5325895478567234,0.9,False
7459,11,-0.3,0.2950675278919554,0.9,False
7463,14,0.0,0.508220786846741,0.9,False
7466,14,-0.95,0.015854374633000587,0.9,False
7467,12,-0.47,0.1911332941867293,0.9,False
7468,10,-0.14,0.4151497357604228,0.9,False
7469,14,0.66,0.9048737522019965,0.9,True
7470,12,-0.19,0.37815619495008806,0.9,False
7472,16,0.08,0.5684086905460951,0.9,False
7473,11,0.26,0.6943628890193776,0.9,False
7475,19,0.12,0.6012918379330593,0.9,False
7482,10,0.67,0.91015854374633,0.9,True
