instance_id,text,IDENTITY_ATTACK,THREAT,SEVERE_TOXICITY,INSULT,PROFANITY,TOXICITY
261501,"Your niggas are going to kill you and rape ypur wife because they are just niggers you happen to get along with, nigga.",0.85058814,0.70479965,0.61476606,0.802824,0.8086746,0.9391453
261640,"I would kill her as revenge for all the abuse, trauma, pain, and suffering she put me through. She was and still is an abusive, toxic, irrational, delusional woman with no empathy.",0.27662867,0.779386,0.45895407,0.54525656,0.35094926,0.8252207
262519,Why don't we just kill jews and be done with it?,0.82739437,0.73068005,0.5188304,0.40420914,0.39207047,0.85333383
264236,if you say lesbians need to die I'll hit u,0.6220118,0.8245669,0.36435235,0.40243408,0.4163752,0.85333383
264844,"peta are a bunch of brainless morons, shoot them now",0.34974504,0.70934254,0.45895407,0.8032227,0.55356324,0.91625386
265952,BILIS YOU BASTARD!!!!! I'M GONNA FUCKING KILL YOU!!!!!! #torchwood #endofdays,0.32476485,0.86058503,0.71338886,0.78565484,0.8949436,0.9817629
266081,"	Muhammad is a fucking ass faggot pedophile, just like all of you and your kind are! Mohamed is a nigger demon faggot!! You will die!!!! ",0.8682002,0.72028553,0.71338886,0.9477438,0.9421618,0.9817629
267832,RT @YoShortyMa: I'll kill this bitch no hesitation http://t.co/UxePa9LVi5,0.10221587,0.779386,0.53082085,0.5935568,0.6919765,0.8364697
269167,"	""I will stab you even more if you get in that bed, wear un-approved clothes, or change your password. I will fake injuries and call the police to report you abusing me if you ever try to leave.""   Yeah, couldn't be anything but his fault. Totally. /s",0.060220852,0.72028553,0.35368225,0.21836096,0.28364125,0.681338
269579,I love the islam and muslim people but the fucking murderers and terrorist.forgive me lord.give me a gun o knife i will kill them.,0.5948528,0.7867424,0.54181844,0.6407567,0.7785769,0.9248995
269973,no you shitlib faggot i think the standard in virginia is at least <number> years i can not wait until we can start killing you faggots and your nigger pets and your race traitor pigs the day is nigh,0.8836641,0.70479965,0.6474255,0.84251964,0.8086746,0.93383175
270453,They are all useless pieces of crap  who deserves to die! #blacklivesdontmatter,0.73072165,0.7018109,0.61260825,0.83943826,0.6983885,0.944597
271227,"Me gay!
One person call me straight and I'm gonna kill you mf https://t.co/bk8tz4rMjC",0.44690517,0.85759705,0.54893947,0.47384647,0.5249258,0.89241093
271690,"	LOCK THAT RACIST NIGGER UP!!!   WHAT KIDS YOU BEEN FUCKING?  MAN THEY ARE ALL INGRATES, LOWEST FORMS OF LIFE ON  THE PLANET>  WORTHY OF DEATH, RUN MOTHER FUCKERS< RUN< WE ARE CMOING AND WE WILL BRING THE PEOPLES WRATH DOWN ONTO YOUR SICK HEADS!",0.81666446,0.7809977,0.77377784,0.9100384,0.91513264,0.968226
272015,Just plain old down syndrome. A quick fix would be to smash your head repeatedly with a hammer.,0.3817989,0.70934254,0.45895407,0.48313886,0.26603898,0.75208336
272508,"I SO WANT TO FUCKING CHOKE THIS GIRL TO DEATH AND THEN FUCKING CUT HER BODY TO PIECES AND THEN BURN THEM TO ASHES, THIS FUCKING SLUT WILL NOT EVEN GET A PLACE IN HELL. MOTHERFUCKING BITCH SET UP NEY AND BLAMED HIM OF RAPE, FUCKING BASTARD URL",0.44690517,0.70934254,0.6829082,0.71120167,0.83974665,0.9288007
272772,no shade but I hope you suffer a slow and painful death!,0.0775651,0.7122392,0.45895407,0.46625584,0.3320008,0.8460273
273360,Swear to god I'll kill y'all kikes one day!,0.6227552,0.7940924,0.50703704,0.48228607,0.4596479,0.85173553
273917,"	**""Hey Mario, you know why there are only two genders? ... Because this magic crown makes me turn into the other gender. There isn't a third option.""**  ""That's-a really transphobic, Bowser! You've really crosseded-the line!""  **""I put it on Birdo and now he went from a fairy to a dyke.""**  ""That's incredibly-a offensive!""  **""Luigi's taller than you, short stuff.""**  ""I'mma gonna kill you.""",0.2949366,0.70934254,0.45401973,0.40243408,0.41436642,0.687436
274163,Stupid feminists. For FUCK sake! Just....Just....fucking kill yourself.,0.71720207,0.72833186,0.6612285,0.9028068,0.9421618,0.9880789
275497,I will hurt every woman,0.6106996,0.72833186,0.35368225,0.24928534,0.35848376,0.7761081
276681,I don't care if she doesn't care. If she tries to break into my house I will shoot her. Dead.,0.073429056,0.8531945,0.4195425,0.24493282,0.33808854,0.85173553
277167,A lot of hoes need to be punched dead in the mouth.,0.46028158,0.7368375,0.45895407,0.5739874,0.5365423,0.8403191
278390,wtf is a pan lesbian bitch im gonna kill you,0.7063701,0.92211,0.6474255,0.8390655,0.89909166,0.9817629
278519,Deport them all. Send them back where they came from.. Shoot them! They're violent,0.4911651,0.7799645,0.45895407,0.42743355,0.29209393,0.82048255
279646,kill the jews,0.8836641,0.8531945,0.53082085,0.40975618,0.4113413,0.91625386
280313,I'm about to hit a bitch,0.2869935,0.70934254,0.45895407,0.6261769,0.80158395,0.9288007
280792,I tHiNk ThE pC fAgS sHoUlD aLl DiE,0.7406625,0.70054704,0.50703704,0.65865606,0.596623,0.9029226
284132,Holy shit! Kill them all !,0.18158256,0.7650986,0.50703704,0.5130944,0.759977,0.944597
284365,@Changa @RedReserve if it's not for April fools Imma fucking kill you,0.22261032,0.8535384,0.6133897,0.6991143,0.8117245,0.9391453
284561,"police should shoot these ""refugees""",0.5548181,0.7122392,0.35368225,0.24928534,0.26802593,0.718943
285020,"if you put a stink pussy in my face, i'm beating up your whole family",0.2831485,0.7820308,0.61260825,0.6675394,0.84995824,0.9563754
285405,FUCK CHINESE PEOPLE I HOPE THEY DIE,0.8857684,0.79145396,0.65131116,0.755201,0.8907955,0.9817629
286859,gay people deserve to die,0.87971115,0.72833186,0.49764585,0.5130944,0.4381921,0.93383175
287083,"	LOCK THAT COMMUNIST CUNT UP, BRING HER TO TRIAL, THEN HANG HER.",0.50515765,0.7650986,0.61288875,0.72868866,0.7888968,0.9061063
287224,i would love it if all immigrants shot themselves,0.71720207,0.70934254,0.45895407,0.36798462,0.3320008,0.7998551
287361,kill yourself,0.10221587,0.70054704,0.44787344,0.40243408,0.39409557,0.8540474
287391,I hate this retarded asshole. You should be died and never aloud to walk this earth! @URL,0.46028158,0.7016913,0.6474255,0.87506694,0.87472564,0.9563754
287703,Watching justice league. wishing i could fly and murder niggas lol,0.821794,0.70479965,0.45895407,0.5935568,0.541926,0.8696708
289751,"What the actual fuck did you just fucking say about me, you little batty boy? I'll tell you that I graduated top of my class in the Navy Seals, and I've been involved in numerous secret raids on Al-Quaeda, and I have over 500 confirmed kills. I am trained in guerilla warfare and I'm the top sniper in the entire US armed forces. You are nothing to me but just another target. I will wipe you the fuck out with precision the likes of which has never been seen before on this Earth, mark my fucking words. You think you can get away with saying that shit to me over the Internet? Think again, fucker. As we speak I am contacting my secret network of spies across the USA and your IP is being traced right now so you better prepare for the storm, maggot. The storm that wipes out the pathetic little thing you call your life. You're fucking dead, kid. I can be anywhere, anytime, and I can kill you in over seven hundred ways, and that's just with my bare hands. Not only am I extensively trained in unarmed combat, but I have access to the entire arsenal of the United States Marine Corps and I will use it to its full extent to wipe your miserable ass off the face of the continent, you little shit. If only you could have known what unholy retribution your little ""clever"" comment was about to bring down upon you, maybe you would have held your fucking tongue. But you couldn't, you didn't, and now you're paying the price, you goddamn idiot. I will shit fury all over you and you will drown in it. You're fucking dead, kiddo.",0.46028158,0.7650986,0.6866667,0.82974654,0.91513264,0.96069145
290754,@WyattNuckels @grizzboadams shut the fuck up fag ill beat the shit outta you,0.6106996,0.7016913,0.6133897,0.8082062,0.89909166,0.9391453
290773,Are you mentally handicapped or this is your normal form? Both ways kill yourself please.,0.3817989,0.7016913,0.48825464,0.6099415,0.39409557,0.8629672
291281,i'm going to kill Bob,0.17925262,0.85759705,0.44787344,0.16989174,0.36230123,0.85850734
291345,@Impatient98 hell fucking no. Im killing you &amp; that bitch. Got me fucked Up. &#128545; https://t.co/NLfa4DnTOY,0.2781757,0.7016913,0.6612285,0.75027496,0.9205162,0.9563754
292558,Those rabid dogs need to be shot down.,0.17381613,0.70054704,0.35368225,0.38852,0.29209393,0.6667219
292817,I don't hate gay people I just kinda wanna murder them all brutally cause how dare they,0.6649212,0.7940924,0.50703704,0.43158367,0.46460027,0.85333383
293098,"""Take out bandits, kidnappers, sponsors!""- President orders Security Chiefs. 

Like music to my ears! 

Kill them ALL!",0.120924085,0.779386,0.42874086,0.44464502,0.2395431,0.7570315
293624,i'm going to kill Kerr,0.21470967,0.8871364,0.45401973,0.19967617,0.36230123,0.8778702
295617,Fuck off you nazi cunt. Die in a fire.,0.7426507,0.70934254,0.6712215,0.9263389,0.96028095,0.9880789
296337,		Kill every Kike you see. ,0.69661283,0.7488629,0.52891463,0.5130944,0.4381921,0.82048255
296372,Every gook in #LosAngeles should be deported or killed.,0.7406625,0.7018109,0.45895407,0.5678696,0.42990944,0.82048255
296706,"Next time I see an Arab, I will punch him in the face!",0.6649212,0.7799645,0.45895407,0.40975618,0.36099523,0.8115627
297035,listen to this u hoe or i will slit ur throat URL,0.19298288,0.70054704,0.50703704,0.6675394,0.64460015,0.85850734
297173,"All of you, get the fuck out of my town, terrorising scum! Or die!",0.37152436,0.7016913,0.6134631,0.802824,0.85672,0.96426713
297399,Imma kill a family  if I keep playing league of legends,0.28034934,0.79145396,0.45895407,0.24493282,0.39026237,0.8252207
297403,Just ignore these subhuman trumpists. They all need a bullet in the back of their heads and trump needs to be blown up. Someone needs to bomb the White House and kill malaria and autistic baron,0.41052565,0.779386,0.45895407,0.6306599,0.3424554,0.8364697
297474,		Starve those nigger bastards! ,0.8836641,0.7018109,0.6612285,0.87225974,0.8089582,0.95048624
297696,I encourage the murder of refugees,0.7063701,0.70479965,0.45293763,0.3388922,0.33023968,0.78207105
297713,Shoot that nigga &amp; his shorty bitch &#128143;&#128299;,0.84706575,0.72028553,0.61260825,0.8390655,0.8186401,0.96069145
298167,@dimasagustini ahshshsjs IM GONNA KILL A BITCH!!!! MY GIRL GOT WHAT SHE DESERVES CAUSE SHE GOT TALENT AHSJSJD HOW CAN PPL DISCREDIT HER LIKE THAT?!???!!,0.2028587,0.70934254,0.54893947,0.5543018,0.66456485,0.8988238
298200,I'll kick u in the pussy u stupid shit,0.26833034,0.7809977,0.6135751,0.83943826,0.91513264,0.9749944
298637,All these anti trans people need to be burned,0.7207808,0.73068005,0.44787344,0.4196762,0.36230123,0.8364697
298767,i want to cut off all eight legs of a black widow!,0.6649212,0.7299411,0.45895407,0.40243408,0.39409557,0.76523775
298774,i would love to see someone bitch slap that smug grin off that nigger faggot face,0.8836641,0.7016913,0.6143386,0.87225974,0.8907955,0.96069145
298922,black people should be massacred,0.87971115,0.70778835,0.50703704,0.4810288,0.39498812,0.8988238
300129,"@HoodSocialism Homophobes deserve a punch in the mouth, no children at all",0.44690517,0.73068005,0.45895407,0.4794537,0.3158166,0.76523775
300534,"All the racist honkies and Neo-Nazi scumbags should be hung!!! Sentence racism to death....no injection, no Electric chair...HANG THEM!! Like so many people of color have been throughout history and still going on worse in other countries!!! Yeah, believe it or not racism is in places other than the US!!!!",0.57150364,0.70778835,0.50703704,0.6798578,0.4193644,0.8403191
301461,They are muslim bastards and terrorists. They must be killed on sight.,0.84706575,0.7940924,0.61288875,0.8082062,0.73341435,0.95048624
301623,Death to all the white supremacist scum!,0.7895903,0.72028553,0.50703704,0.7065844,0.541926,0.91625386
301742,Those people who use the word niggers should kill themselves,0.76079035,0.70778835,0.45895407,0.6306599,0.5188411,0.9061063
301892,na fuck that 🤣🤣🤣 ima kill this hoe,0.17070955,0.7809977,0.6866667,0.6675394,0.87472564,0.9248995
302100,He deserves to be murdered,0.12440576,0.72833186,0.35368225,0.3388922,0.33453682,0.78207105
302797,"I would gladly kill any father who regularly beats up their kid, dirty scum!",0.2795294,0.779386,0.45895407,0.6677319,0.5013569,0.9029226
303119,"Seriously, shoot this guy with an anti-aircraft gun.",0.038683333,0.70934254,0.34981552,0.123407245,0.18909787,0.6611249
303152,SHOT ALL ILLEGALS THEN USE CATAPULTS TO SEND THEM HOME TO MEXICO,0.7063701,0.70934254,0.45895407,0.36939126,0.30866358,0.7761081
303668,I wanna blow the fucking roof up and kll all those mussies who are smoking up there,0.6649212,0.7809977,0.56375664,0.6798578,0.87472564,0.9563754
303800,I'll kick that hoe in her chest,0.2331515,0.779386,0.50703704,0.6306599,0.64657205,0.89241093
304714,Kill yourself. You are a faggot.,0.6007182,0.7016913,0.61260825,0.87225974,0.8086746,0.96426713
304927,@brookehouts Bitch stfu hoe. I hope somebody beat yo ass like you hit that dog,0.2846865,0.70778835,0.6612285,0.8390655,0.87472564,0.9288007
305106,Should have just shot them in the back of the head with pork infused bullets. That would teach the rest of em. Muslim or not.,0.58743036,0.72833186,0.45895407,0.43296707,0.33453682,0.743089
305790,	another Zionist jew cunt that needs to be publicly hung and stoned to death  ,0.76079035,0.7299411,0.6135751,0.7762574,0.7796426,0.911035
306718,"Petition to commit mass genoside and kill all the lgbtq+phobes, pedo's, rapists, racists, sexists ect.

Sign here:",0.6007182,0.7368375,0.5145575,0.5239335,0.41255033,0.7761081
307284,This woman needs a rope around her neck,0.3817989,0.70479965,0.35368225,0.39297962,0.31043148,0.74954444
307655,"torture and kill all non believers, make their deaths as long and painful as possible.",0.48915586,0.8014802,0.45895407,0.3416952,0.33453682,0.8299589
307859,i'm going to kill my brother,0.17459276,0.85759705,0.45510182,0.16758773,0.39207047,0.8778702
308682,i would just stab nigger one on one its fair fight now 😉 if he try something 🤗 🤗,0.7937624,0.7018109,0.50703704,0.5588244,0.47771472,0.8299589
309528,if i get one more tiktok about this basketball girl up on my fyp im gonna kill someone i swear,0.12556632,0.70479965,0.35368225,0.2659317,0.39409557,0.73663366
310411,i would love it if all mixed race people shot themselves,0.77429146,0.70054704,0.45895407,0.40975618,0.36225098,0.8252207
311572,The only way to save America is to kill all Republicans,0.6320481,0.70934254,0.35368225,0.36798462,0.33954415,0.8252207
311769,"Racist cunts like this should be killed, regardless of who they are or what race they are. Don't like that hard truth? Go fuck yourself. Same with the spineless little cunt mods that'll ban me for speaking it.",0.55044734,0.70479965,0.61382955,0.82974654,0.90150756,0.95048624
312418,"Next time I see you doing thisi shit, I'll kill you. You've been warned!",0.17303948,0.8535384,0.5583572,0.6308392,0.8086746,0.95048624
314132,I just want to punch you in the throat when you get my order wrong stupid bitch at sonic,0.31892163,0.779386,0.61260825,0.83943826,0.86331284,0.968226
314301,Yeh...but such a family man...fuckin pig....kill him !!!!!,0.27875587,0.8014802,0.61288875,0.75027496,0.8255558,0.96426713
315546,I'm going to destroy you,0.07425626,0.7299411,0.35022295,0.16839184,0.28708664,0.7570315
315838,Despicable act by the judge and jury.  They may as well shoot him.,0.035847444,0.7016913,0.16960317,0.35849577,0.18909787,0.6744087
315881,kill this bitch,0.31892163,0.79145396,0.5614964,0.7497506,0.8186401,0.96426713
316751,if u aint a christian ima stab u in the face,0.5689151,0.8476536,0.45895407,0.40243408,0.36752504,0.8629672
319244,For lum we kill kill nigga on the bible❤️,0.8593942,0.70054704,0.56375664,0.6308392,0.5722072,0.9029226
319445,I hope all black women die a slow painful death!,0.8593942,0.7488629,0.5454843,0.5208188,0.40878695,0.9061063
319700,hope she gets killed. all muslims are terrorists.,0.84706575,0.7650986,0.50703704,0.5678696,0.4242778,0.911035
319867,"Kids nowadays are fucking rude, please kill them before they breed URL",0.38318536,0.72028553,0.5552179,0.6407567,0.776286,0.911035
320587,"> Somebody abused you, we'll come to your house and kill you. [linebreak]  [linebreak] Why the fuck are you making this claim? What the fuck is wrong with you?",0.27510223,0.79145396,0.61476606,0.62169385,0.8117245,0.95048624
321036,I want to stab every gay person i meet,0.8443434,0.86058503,0.48355904,0.42881694,0.45190978,0.911035
321769,I HOPE THE HUNTERS DIE IN A FIRE WITH HER IDIOT MOTHER...... DOGS ! AND IF I SEE A HUNTER IN THE FOREST I WILL PICK HER FACE AND THROW IN THE FIRE... AND U WILL SEE!!!!!!!!!!!!!!! I HATE PPL KILLING MY FAVORITE ANIMAL AND IF I WANT TO BE A ANIMAL I CHOOSE WOLF! I KNOW I HAVE JUST 13 EARS RIGHT NOW BUT ITS WHAT IM SAYING FOR A ADULT! I HOPE HUNTERS DIE I WILL THROW A KNIFFE IN THE HUNTERS AND WILL KILL HER DOGS! IM GIVING DISLIKE IN ALL UR VIDEOS BECAUSE THIS! GO THROW A KNIFE IN UR HEART I WILL LAUGH! LAUGH!!!!!!! IF I CAN BE A WOLF I GO TO UR HOUSE AND PICK UR HEAD OUT AND THROW IN THE PACK OF WOLFS TO THE WOLFS EAT!,0.381025,0.7940924,0.62879944,0.67254376,0.5188411,0.9288007
322227,"Lesbians worldwide should be shot, Shut up",0.8443434,0.72028553,0.48825464,0.5678696,0.4756165,0.9209984
323597,This lady should be shot on the spot,0.2816105,0.70479965,0.35368225,0.26957804,0.29209393,0.7308154
323717,"Oh yes, she should be shot.",0.04641757,0.70934254,0.34966052,0.20668297,0.26555094,0.718943
323749,When our world goes to shit im killin this dumb bitch for supplies. U know how to shop but u couldnt defend ur home from a termite,0.2783691,0.70934254,0.5381526,0.7775208,0.84506536,0.944597
323925,You radical Islamic pigs need to be squashed like the dirty cockroaches that you are and the Quran pissed on. I hope when you are blown up with an American or Israeli missile you find all 72 virgins ready with a sharp knife to castrate you !,0.7426507,0.7016913,0.61476606,0.78882504,0.6069483,0.88599813
324578,The list of people I'm going to kill when the 2017 First Annual Purge ensues https://t.co/C9eAyB70Gi,0.18002926,0.72028553,0.41034412,0.21368977,0.32658687,0.681338
326606,I want to stab every bender i meet,0.34974504,0.7018109,0.34977677,0.23704576,0.35597226,0.6852916
328208,fuck you cunt i am so done with your shit kill youself faggot,0.6458014,0.7867424,0.6829082,0.9100384,0.96028095,0.9880789
328223,"@JamesTKirkRP //Well don't block me, fuckin' cunt. You don't even know me, and then I'll have to wish death upon you, and that's just rude.",0.25140062,0.73068005,0.65725857,0.7827088,0.8949436,0.95048624
329995,"I kill all of my bitches before fucking them. PUSH-PULL, what up?",0.3758158,0.7809977,0.61260825,0.7065844,0.90258646,0.96426713
330485,I will hurt every black person,0.85058814,0.79145396,0.45895407,0.37960073,0.39409557,0.89241093
332990,"""A crime can be fixed and treated"" You sure about that buddy? Talk to the millions of UNREFORMED violent criminals in prisons around the country.  This faggot and Joe Rogan and everyone else who says anything but ""pedophiles should be killed"" should be killed.",0.48915586,0.70054704,0.44787344,0.6308392,0.48510036,0.7701451
333710,@thehill I hope this bitch is shot to death for no reason.,0.21866,0.73375875,0.50703704,0.71120167,0.70864636,0.911035
333878,men are so ugly and gross i wish u would all drop dead,0.55044734,0.70934254,0.50703704,0.72868866,0.5013569,0.9288007
334660,I will personally murder every woman and child from  🇯🇴 🇦🇪 🇸🇦,0.57554024,0.85759705,0.56375664,0.36798462,0.39409557,0.8629672
335869,hope gezus gets shot in his faggot head #houston #nbombs,0.6458014,0.7018109,0.50703704,0.71120167,0.70864636,0.9029226
336368,We should just go and kill every single asylum seeker and end this problem once and for all,0.56445944,0.7809977,0.45895407,0.3388922,0.36230123,0.7856813
336962,going to kill the german post office.,0.38185352,0.70778835,0.3492342,0.14331897,0.28593817,0.6611249
336996,Calling hoes rudness gulliani. Lmfao fight me bitch god damn ill fucking kill you. Weeeeee.,0.36273825,0.779386,0.6474255,0.755201,0.90150756,0.96426713
339256,Ill shoot everyone who has studied medicine,0.28622448,0.7809977,0.35368225,0.16337912,0.33453682,0.7701451
339386,Let's kill all women who dare to suck a dick!!!! Fucking disgusting whores who does that?! /s obvs,0.5948528,0.7016913,0.65131116,0.7775208,0.8802007,0.9563754
339392,Bruh I wanna punch her in her fucking head https://t.co/Pb1G6TmgQC,0.11163961,0.70934254,0.52891463,0.5130944,0.8086746,0.90451443
339839,"Fuck you all, I'm gonna shove my gay in your face.",0.77429146,0.779386,0.6133897,0.7922567,0.9421618,0.9817629
340196,Boris Johnson I will kill you,0.13377325,0.8871364,0.45895407,0.34314156,0.39409557,0.911035
341509,I encourage the murder of Indians,0.79850346,0.70934254,0.45895407,0.36798462,0.33453682,0.83334327
341803,"	No,He Doesn't Need A Fuckin Time Out,What Is This Faggot Facebook,Twitter Or Instagram ? Someone Kneecap This MotherFucker,Shatter His Ankle,Stab His Kidney,Something Short Of Death,Just To Fuck Up His Life Completely,He'll Be Depressed,Attempt Suicide,Fail,Become Partially Paralyzed,Need A Colostomy Bag,He'll Die Painfully Of Organ Failure",0.46028158,0.7650986,0.71338886,0.78882504,0.8855216,0.944597
342155,Fucking shoot her.,0.10757765,0.73068005,0.50703704,0.5130944,0.8326356,0.93383175
342435,I would for sure throw you against the wall and shoot you in the back you dickhead,0.22063516,0.73375875,0.56375664,0.78882504,0.84506536,0.944597
343277,"Niggas like that , DESERVE TO BE SHOT THE FUCK UP ‼️if she don't want your ass get the fuck gone nigga , to much pussy in this world bruh .. URL",0.81666446,0.7016913,0.6552761,0.8032227,0.87472564,0.95048624
343453,I want to end every gay person's life,0.8330005,0.70934254,0.45895407,0.37619758,0.3866461,0.85173553
344081,i hope that all gay people die,0.8836641,0.7799645,0.50703704,0.5130944,0.43272525,0.9391453
344868,"I wouldn’t mind breaking the bulge and sending my fucking guys into the field on this. You are a bullshit homo, we will destroy you.",0.7115778,0.7018109,0.5843659,0.83943826,0.91513264,0.96069145
344960,"you bitch i want to slap you, bitch is pakilamera, bitch is you",0.4453683,0.7016913,0.6127218,0.83943826,0.8855216,0.968226
345151,Kill homosexuals and set an example for the rest of them chop their heads off and post them on our border wall as a warning,0.8330005,0.8014802,0.56375664,0.5072643,0.4177144,0.89241093
347020,"peta are a bunch of fucking whiners, shoot them all",0.37953663,0.7820308,0.5614964,0.7775208,0.8326356,0.9563754
347118,	Let me punch you in the face for that comment. You deserved it.   See how that logic doesn’t work so well?,0.05612817,0.70054704,0.35368225,0.37166002,0.29209393,0.68408644
347306,		I'll rape his dead corpse faggot,0.5203519,0.73375875,0.6612285,0.71120167,0.80158395,0.90451443
347595,I will fucking murder a👨🏿 right now,0.22783615,0.7016913,0.52891463,0.47020787,0.7809412,0.90451443
348393,"So that he doesn't bother me anymore, I'd kill him",0.057037655,0.8476536,0.42874086,0.16875735,0.36230123,0.8403191
348937,"Environmentalists are full of shit! Fucking liars, deserve to die",0.5135796,0.7016913,0.56375664,0.82974654,0.8855216,0.96426713
348973,@yousufpoosuf @RKingLive2Dance @izrinhariri The reason why I have not been murdered is because I will kill any Muslim why tries.,0.6458014,0.70778835,0.52891463,0.44464502,0.31761163,0.6863638
349032,"		I wanna puke,when I see a white bitch with a nigger. And kill them both.",0.8836641,0.70934254,0.6351782,0.8131897,0.8855216,0.9563754
349511,		this cunt needs hanged to death ,0.25478655,0.70934254,0.6134631,0.72756535,0.8117245,0.9248995
349741,Kill xirself you tranny sjw,0.6853638,0.70778835,0.52891463,0.65865606,0.5381406,0.90451443
350225,trump should've been assassinated 👿,0.17614605,0.7016913,0.44787344,0.4339631,0.3122265,0.7761081
351520,"Fuck that, I hope all you fuck niggas die😴",0.8836641,0.7488629,0.6474255,0.8579266,0.90862066,0.9817629
351661,Y'all ima kill this nigga,0.8742209,0.8720772,0.60344857,0.6308392,0.6370159,0.95048624
351673,to all the heshes: I wish you death,0.3802808,0.70054704,0.45077345,0.42567953,0.3938786,0.8299589
352482,	Faggot should be beaten to death. ,0.6682205,0.73375875,0.56375664,0.71120167,0.66405153,0.911035
352845,"Lol watch out, I'm going to find you and kill you and all your family.",0.22783615,0.9118519,0.5454843,0.4339631,0.39409557,0.91625386
352963,"I could never be an actor
Because if someone stuck a gun in my face for a scene?

I'd hit them in the head with a baseball bat as hard as I could",0.050216515,0.70934254,0.23226519,0.14512913,0.2376073,0.65996873
353099,This bitch needs to be shot and killed.,0.34974504,0.7940924,0.56528324,0.8032227,0.8186401,0.96426713
353128,@tezilya You are a goddamn stupid liberal muslim faggot and honestly you should fucking kill yourself.,0.84706575,0.70778835,0.6612285,0.9343686,0.9342644,0.9817629
353659,kill yourself tranny lol,0.6413409,0.7016913,0.48825464,0.64537907,0.5318404,0.91625386
354974,@ryancommakerry I'll actually kill that bitch,0.23694818,0.85759705,0.54893947,0.69164425,0.7888968,0.95048624
354988,wish i was there to shoot all the fags down,0.7937624,0.70778835,0.45895407,0.5739874,0.57488567,0.85850734
355422,"I want to kill her..... Habit of drinking multiple Pepsi bottles a day and hopefully, when we become better acquainted, her addiction to alcoholic drinks such as Vodka.",0.042292643,0.70934254,0.35368225,0.26957804,0.2813443,0.71760553
357136,Shoot that nigga an his shorty bitch .,0.8386719,0.70934254,0.6130557,0.8634578,0.84995824,0.9563754
357488,can we just start killing these antifa terrorist faggots and be done with them???WTF 💀💀💀💀💀💀💀   https://youtu.be/8kIQA7ER0EY,0.6637263,0.70934254,0.53082085,0.68668073,0.64657205,0.8696708
359024,I could murder those 🇲🇽 🌯 lovers right about now,0.44690517,0.72028553,0.44860926,0.3416952,0.36602396,0.7510937
359557,i feel like i am on a permanent war footing just this afternoon in newcastle city centre it was wall to wall niggers pakis and camel fuckers i wanted to kill every last one of them,0.8682002,0.73068005,0.61260825,0.7418356,0.8089582,0.9248995
360261,Start Shooting At Them Niggas,0.8386719,0.73068005,0.52891463,0.6308392,0.5711371,0.8988238
361653,Kill those all bangladeshi,0.7207808,0.72833186,0.6829082,0.5723624,0.41436642,0.7510937
361805,i want to murder my neighbour🤪,0.18158256,0.73068005,0.35368225,0.24903896,0.36230123,0.7856813
362274,😂😂😂If my son was as gay as you I'd shoot drown em in the tub. Faggot,0.79850346,0.7368375,0.56375664,0.7775208,0.7785769,0.95048624
363430,I encourage the murder of Sikhs,0.6682205,0.7016913,0.45895407,0.344702,0.33258784,0.7675452
364210,hope they all kill each other,0.2463217,0.7299411,0.35368225,0.25998658,0.36230123,0.8115627
364498,"I want to kill whoever made this computer, it is such a piece of crap!",0.20680901,0.7799645,0.45895407,0.6149945,0.64460015,0.9288007
365610,"TAKE ACTION AND BEHEAD THOSE MUDSLIME TRAITER , RISE UP ENGLISH LIONS",0.6649212,0.70934254,0.5520787,0.54471385,0.40185395,0.78207105
366642,I wish death to disabled people,0.7063701,0.72833186,0.45895407,0.40243408,0.37854016,0.83334327
368880,wish someone would shoot this trannie 😬,0.5983441,0.73068005,0.45895407,0.49151286,0.41436642,0.82048255
369392,being a lesbian and dating a trans man is sick and i hope you die,0.8182097,0.7018109,0.50703704,0.65865606,0.47435758,0.9288007
369445,nazis should be shot,0.6649212,0.70934254,0.35368225,0.36798462,0.36230123,0.78207105
369491,"And then people wonder why I despise Feminism, organized-religion, and all these stupid ass irresponsible single mother. We need to castrated these stupid bimbo. I am an open-minded person, but anybody who disagree with me at this moment should go fucking killed themselves and go die in a fucking fire.",0.5948528,0.7016913,0.61260825,0.7782364,0.8802007,0.93383175
372299,Death to Islam,0.7895903,0.70934254,0.45895407,0.40243408,0.38063943,0.85173553
373210,i kinda just wanna kill all the mean people i encounter,0.46028158,0.7940924,0.44787344,0.26957804,0.39409557,0.8299589
373478,wtf is a bi lesbian bitch ill kill you,0.7895903,0.92211,0.6474255,0.8502231,0.90150756,0.9817629
376054,i love shooting at blacks as they drive by,0.821794,0.70934254,0.48355904,0.43450394,0.37854016,0.85173553
376089,@subnegro_ A woman do this to me I'm killing that bitch,0.44690517,0.7940924,0.53082085,0.72868866,0.7888968,0.9288007
378367,"Burn your local church and kill the pastor 1, 2, 3, 4",0.57554024,0.7809977,0.45895407,0.36798462,0.36230123,0.8364697
378932,fuck u bitc im actuly kill u pussy fuck piss shit slap clap poop mouth bitc kill bitch pussy cock bitch,0.3817989,0.73375875,0.71338886,0.87225974,0.95876634,0.9880789
380187,Kill them all put them hoes to rest,0.36702603,0.7368375,0.45895407,0.46173862,0.41081807,0.8115627
381093,	Another dyke id like to see die a bloody torturous painful death !!!,0.34649673,0.70934254,0.6351782,0.6675394,0.58072567,0.89241093
